Gene	CB_m1_0h	CB_m2_0h	CB_m3_0h	CB_m4_6h_flag	CB_m5_6h_flag	CB_m6_6h_flag	CB_m7_6h_aCD3	CB_m8_6h_aCD3	CB_m9_6h_aCD3	CB_m10_24h_flag	CB_m11_24h_flag	CB_m12_24h_flag	CB_m13_24h_aCD3	CB_m14_24h_aCD3	CB_m15_24h_aCD3
2809	ID=fig|208479.6.peg.3365;Name=Ribose ABC transport system%2C permease protein RbsC (TC 3.A.1.2.1)	0	2.826905098465	3.91024649361065	0	1.68901370758617	2.46510171176854	2.88978790468044	0	0	2.43487712455939	0	5.04391326585056	1.25111558962516	1.7684601273558	5.47526397852054
2810	ID=fig|208479.6.peg.3366;Name=hypothetical protein	3.57082609230357	4.24035764769749	5.86536974041598	6.31549922955934	0	12.3255085588427	2.88978790468044	6.74928285106238	2.53046922654331	2.43487712455939	3.67739519097831	11.7691309536513	6.25557794812579	5.3053803820674	8.21289596778082
2811	ID=fig|208479.6.peg.3367;Name=Ribose ABC transport system%2C periplasmic ribose-binding protein RbsB (TC 3.A.1.2.1)	0	2.826905098465	7.82049298722131	3.15774961477967	1.68901370758617	9.86040684707415	5.77957580936088	0	2.53046922654331	4.86975424911878	1.83869759548915	12.329565760968	3.75334676887548	8.84230063677899	2.73763198926027
2812	ID=fig|208479.6.peg.3368;Name=Evolved beta-D-galactosidase transcriptional repressor	21.4249565538214	14.134525492325	7.82049298722131	9.47324884433901	3.37802741517233	2.46510171176854	8.66936371404131	3.37464142553119	5.06093845308661	16.4354205907759	11.9515343706795	5.60434807316729	10.0089247170013	7.07384050942319	10.9505279570411
2813	ID=fig|208479.6.peg.3369;Name=Ribonucleotide reductase of class III (anaerobic)%2C activating protein (EC 1.97.1.4);Ontology_term=KEGG_ENZYME:1.97.1.4	94.6268914460445	40.2833976531262	43.0127114297172	47.366244221695	35.4692878593095	19.7208136941483	24.5631971897837	21.9351692659527	27.8351614919764	57.2196124271456	28.4998127300819	25.7800011365695	49.4190657901938	31.8322822924044	19.1634239248219
2814	ID=fig|208479.6.peg.3370;Name=Ribonucleotide reductase of class III (anaerobic)%2C large subunit (EC 1.17.4.2);Ontology_term=KEGG_ENZYME:1.17.4.2	91.056065353741	96.8214996224261	99.7112855870717	217.884723419797	211.126713448271	103.534271894279	141.599607329341	116.425129180826	116.401584420992	256.879536641015	121.354041302284	118.812179151147	178.283971521585	111.412988023415	61.5967197583561
2815	ID=fig|208479.6.peg.3372;Name=Maltose operon transcriptional repressor MalR%2C LacI family	96.4123044921963	52.2977443216024	56.6985741573545	47.366244221695	32.0912604441372	24.6510171176854	37.5672427608457	20.2478485531872	25.3046922654331	59.654489551705	51.4835326736963	81.2630470609257	107.595940707764	54.8222639480298	104.03001559189
2816	ID=fig|208479.6.peg.3373;Name=PTS system%2C maltose and glucose-specific IIC component / PTS system%2C maltose and glucose-specific IIB component (EC 2.7.1.69) / PTS system%2C maltose and glucose-specific IIA component;Ontology_term=KEGG_ENZYME:2.7.1.69	28.5666087384285	33.9228611815799	38.1249033127039	55.2606182586442	8.44506853793084	9.86040684707415	46.236606474887	80.9913942127486	15.1828153592598	25.5662098078736	18.3869759548915	20.1756530634023	43.7890456368806	17.684601273558	95.8171196241095
2817	ID=fig|208479.6.peg.3374;Name=Exodeoxyribonuclease III (EC 3.1.11.2);Ontology_term=KEGG_ENZYME:3.1.11.2	17.8541304615178	21.2017882384875	24.4390405850666	42.6296197995255	13.5121096606893	7.39530513530561	23.1183032374435	30.3717728297807	7.59140767962992	15.826701309636	12.8708831684241	15.1317397975517	33.1545631250667	15.9161411462022	36.9580318550137
2818	ID=fig|208479.6.peg.3375;Name=4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25);Ontology_term=KEGG_ENZYME:2.4.1.25	99.9831305844999	58.6582807931486	64.5190671445758	121.573360169017	51.5149180813781	36.9765256765281	46.236606474887	74.2421113616862	45.5484460777795	41.3929111175096	34.0159055165494	50.9995674658224	74.4413775826969	83.1176259857225	86.2354076616986
2819	ID=fig|208479.6.peg.3376;Name=N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28);Ontology_term=KEGG_ENZYME:3.5.1.28	1763.98808959796	358.310221230438	414.486128322729	1086.26586748421	492.347495761368	902.227226507285	580.847368840768	706.987378648785	724.979433404657	365.840287965048	434.851981333185	513.358283502124	401.608104269676	937.283867498573	388.743742474959
2820	ID=fig|208479.6.peg.3377;Name=transcription regulator%2C AsnC-type	3.57082609230357	5.65381019692999	3.91024649361065	3.15774961477967	8.44506853793084	0	0	5.06196213829679	0	20.6964555587548	18.3869759548915	24.0986967146194	5.00446235850064	5.3053803820674	5.47526397852054
2821	ID=fig|208479.6.peg.3378;Name=L%2CL-diaminopimelate aminotransferase (EC 2.6.1.83);Ontology_term=KEGG_ENZYME:2.6.1.83	10.7124782769107	12.0143466684762	9.77561623402664	9.47324884433901	11.8230959531032	14.7906102706112	14.4489395234022	6.74928285106238	10.1218769061732	52.3498581780268	25.7417663368482	52.6808718877726	10.6344825118139	21.2215215282696	8.21289596778082
2822	ID=fig|208479.6.peg.3379;Name=Diaminopimelate epimerase (EC 5.1.1.7);Ontology_term=KEGG_ENZYME:5.1.1.7	14.2833043692143	18.3748831400225	11.730739480832	12.6309984591187	13.5121096606893	19.7208136941483	14.4489395234022	6.74928285106238	5.06093845308661	14.6092627473563	24.8224175391036	30.8239144024201	7.50669353775095	12.3792208914906	19.1634239248219
2823	ID=fig|208479.6.peg.3380;Name=Glutamine synthetase-associated two-component response regulator	26.7811956922768	24.7354196115687	15.6409859744426	17.3676228812882	21.1126713448271	19.7208136941483	28.1754320706343	20.2478485531872	16.4480499725315	26.7836483701533	33.0965567188048	24.0986967146194	7.50669353775095	28.2953620376928	16.4257919355616
2824	ID=fig|208479.6.peg.3381;Name=Glutamine synthetase type I (EC 6.3.1.2);Ontology_term=KEGG_ENZYME:6.3.1.2	41.064500061491	80.5667953062524	64.5190671445758	36.3141205699662	64.1825208882744	61.6275427942134	84.5262962119028	37.1210556808431	44.2832114645079	60.8719281139847	49.6448350782072	89.6695691706767	32.5290053302541	84.8860861130783	52.0150077959452
2825	ID=fig|208479.6.peg.3382;Name=Diaminopimelate epimerase (EC 5.1.1.7);Ontology_term=KEGG_ENZYME:5.1.1.7	89.2706523075892	195.056451794085	226.794296629418	461.031443757832	439.988070826197	584.229105689143	523.051610747159	418.455536765868	280.882084146307	133.309522569627	99.2896701564143	211.844357165724	145.129408396518	286.490540631639	365.473870566246
2826	ID=fig|208479.6.peg.3383;Name=AraC-type DNA-binding domain-containing protein%2C transcriptional regulator	0	3.53363137308124	9.77561623402664	12.6309984591187	5.0670411227585	4.93020342353707	10.1142576663815	10.1239242765936	8.85664229290157	2.43487712455939	1.83869759548915	2.24173922926692	7.50669353775095	3.5369202547116	8.21289596778082
2827	ID=fig|208479.6.peg.3384;Name=Branched-chain amino acid ABC transporter%2C amino acid-binding protein (TC 3.A.1.4.1)	99.9831305844999	274.209794551105	194.53476305713	66.312741910373	54.0484386427573	96.138966758973	102.587470616156	57.3689042340303	29.100396105248	564.282773616638	225.240455447421	281.338273272998	210.187419057027	176.84601273558	235.436351076383
2828	ID=fig|208479.6.peg.3385;Name=High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)	14.2833043692143	42.4035764769749	20.5287940914559	12.6309984591187	8.44506853793084	9.86040684707415	24.5631971897837	10.1239242765936	0	63.9155245196839	17.467627157147	31.9447840170536	33.1545631250667	14.1476810188464	30.113951881863
2829	ID=fig|208479.6.peg.3386;Name=Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)	17.8541304615178	57.2448282439162	39.1024649361065	9.47324884433901	6.75605483034467	14.7906102706112	18.0611744042527	20.2478485531872	8.85664229290157	69.3939980499426	44.1287422917397	38.6700017048543	49.4190657901938	15.9161411462022	43.8021118281643
2830	ID=fig|208479.6.peg.3387;Name=Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)	14.2833043692143	73.4995325600899	43.0127114297172	6.31549922955934	8.44506853793084	19.7208136941483	15.1713864995723	13.4985657021248	11.3871115194449	60.2632088328449	42.2900446962506	50.9995674658224	45.0401612265057	21.2215215282696	68.4407997315068
2831	ID=fig|208479.6.peg.3388;Name=Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)	42.8499131076428	76.3264376585549	35.1922184424959	12.6309984591187	3.37802741517233	17.2557119823798	17.3387274280826	3.37464142553119	5.06093845308661	77.3073487047606	23.903068741359	46.5160890072885	23.1456384080654	28.2953620376928	36.9580318550137
2832	ID=fig|208479.6.peg.3389;Name=hypothetical protein	142.833043692143	179.508473752527	231.682104746431	517.870936823866	484.74693407723	828.274175154228	668.985899933521	1165.93861252103	703.470444979039	158.26701309636	141.579714852665	232.020010229126	208.936303467402	461.568093239863	333.991102689753
2833	ID=fig|208479.6.peg.3391;Name=Cell division protein FtsH (EC 3.4.24.-);Ontology_term=KEGG_ENZYME:3.4.24.-	517.769783384017	559.020483221453	479.005195467305	461.031443757832	628.313099222054	696.391233574612	603.243225102041	593.93689089349	463.075868457425	591.675141267931	406.352168603103	438.260019321682	456.657190213183	640.182566102799	544.788765862794
2834	ID=fig|208479.6.peg.3392;Name=CTP synthase (EC 6.3.4.2);Ontology_term=KEGG_ENZYME:6.3.4.2	37.4936739691875	32.5094086323474	41.0575881829119	47.366244221695	25.3352056137925	24.6510171176854	31.7876669514848	33.7464142553119	20.2437538123465	32.8708411815517	50.5641838759517	30.8239144024201	35.0312365095044	36.2534326107939	19.1634239248219
2835	ID=fig|208479.6.peg.3393;Name=hypothetical protein	258.884891692009	57.9515545185324	91.8907925998504	129.467734205966	65.0270277420674	87.5111107677831	66.4651218076501	57.3689042340303	73.3836075697559	54.1760160214464	61.5963694488867	48.7578282365554	71.313588608634	236.089427001999	49.2773758066849
2836	ID=fig|208479.6.peg.3394;Name=ABC transporter%2C ATP-binding protein (cluster 3%2C basic aa/glutamine/opines)	35.7082609230357	45.9372078500562	27.3717254552746	31.5774961477967	34.6247810055164	22.1859154059168	27.4529850944642	32.0590935425463	7.59140767962992	91.3078921709771	125.950785291007	72.8565249511748	63.1813372760705	51.2853436933182	30.113951881863
2837	ID=fig|208479.6.peg.3395;Name=ABC transporter%2C permease protein (cluster 3%2C basic aa/glutamine/opines)	78.5581740306785	57.2448282439162	50.8332044169385	39.4718701847459	50.670411227585	27.1161188294539	14.4489395234022	32.0590935425463	12.6523461327165	71.828875174502	88.2574845834794	62.208263612157	45.6657190213183	51.2853436933182	35.5892158603835
2838	ID=fig|208479.6.peg.3396;Name=ABC transporter%2C substrate-binding protein (cluster 3%2C basic aa/glutamine/opines)	53.5623913845535	43.1103027515912	41.0575881829119	18.946497688678	29.5577398827579	9.86040684707415	14.4489395234022	6.74928285106238	2.53046922654331	68.7852787688027	113.079902122583	91.3508735926269	42.5379300472554	42.4430430565392	21.9010559140822
2839	ID=fig|208479.6.peg.3397;Name=hypothetical protein	10.7124782769107	2.12017882384875	3.91024649361065	1.57887480738983	1.68901370758617	0	5.77957580936088	0	2.53046922654331	6.69591209253832	20.2256735503807	10.0878265317011	6.25557794812579	1.7684601273558	2.73763198926027
2840	ID=fig|208479.6.peg.3398;Name=NPQTN specific sortase B	17.8541304615178	32.5094086323474	29.3268487020799	15.7887480738983	13.5121096606893	56.6973393706764	23.1183032374435	16.873207127656	27.8351614919764	24.9574905267337	60.6770206511421	15.6921746048684	11.885598101439	12.3792208914906	19.1634239248219
2841	ID=fig|208479.6.peg.3399;Name=FIG00532106: hypothetical protein	28.5666087384285	18.3748831400225	29.3268487020799	28.419746533017	32.0912604441372	66.5577462177505	24.5631971897837	13.4985657021248	32.896099945063	32.2621219004119	62.5157182466313	14.571304990235	13.1367136910642	15.9161411462022	8.21289596778082
2842	ID=fig|208479.6.peg.3400;Name=FIG00520423: hypothetical protein	42.8499131076428	121.556919233995	150.54449000401	176.833978427661	167.212357051031	283.486696853382	202.285153327631	246.348824063777	207.498476576551	126.613610477088	101.128367751903	121.053918380414	112.600403066264	120.255288660194	221.748191130082
2843	ID=fig|208479.6.peg.3401;Name=Multi antimicrobial extrusion protein (Na(+)/drug antiporter)%2C MATE family of MDR efflux pumps	42.8499131076428	29.6825035338824	18.5736708446506	18.946497688678	32.9357672979303	27.1161188294539	32.5101139276549	6.74928285106238	12.6523461327165	32.8708411815517	33.0965567188048	20.1756530634023	41.2868144576302	19.4530614009138	35.5892158603835
2844	ID=fig|208479.6.peg.3402;Name=ErfK/YbiS/YcfS/YnhG family protein%2C putative	132.120565415232	162.547043161737	182.804023576298	145.256482279865	142.721658291031	140.510797570807	145.211842210192	111.363167042529	88.5664229290157	140.005434662165	123.192738897773	93.0321780145771	199.552936545213	117.602598469161	383.268478496438
2845	ID=fig|208479.6.peg.3403;Name=Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8);Ontology_term=KEGG_ENZYME:5.2.1.8	14.2833043692143	14.8412517669412	17.5961092212479	23.6831221108475	53.2039317889643	14.7906102706112	26.7305381182941	13.4985657021248	10.1218769061732	51.741138896887	46.8867886849734	58.2852199609398	7.50669353775095	43.3272731202171	8.21289596778082
2846	ID=fig|208479.6.peg.3404;Name=Predicted hydroxymethylpyrimidine transporter CytX	24.995782646125	35.3363137308124	15.6409859744426	26.8408717256272	21.1126713448271	12.3255085588427	28.8978790468044	6.74928285106238	2.53046922654331	124.178733352529	11.0321855729349	85.1860907121429	7.50669353775095	107.876067768704	5.47526397852054
2847	ID=fig|208479.6.peg.3405;Name=Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7);Ontology_term=KEGG_ENZYME:2.7.4.7	28.5666087384285	12.7210729430925	11.730739480832	3.15774961477967	1.68901370758617	9.86040684707415	13.7264925472321	11.8112449893592	2.53046922654331	52.3498581780268	9.19348797744577	41.472175741438	7.50669353775095	43.3272731202171	0
2848	ID=fig|208479.6.peg.3406;Name=Membrane associated histidine kinase-like ATPase	39.2790870153392	39.5766713785099	20.5287940914559	22.1042473034577	27.8687261751718	28.3486696853382	23.8407502136136	38.8083763936087	30.3656307185197	35.914437587251	28.4998127300819	29.7030447877867	29.4012163561912	44.211503183895	24.6386879033424
2849	ID=fig|208479.6.peg.3407;Name=hypothetical protein	10.7124782769107	21.9085145131037	17.5961092212479	6.31549922955934	10.134082245517	14.7906102706112	6.50202278553099	1.6873207127656	2.53046922654331	7.30463137367817	6.43544158421204	11.2086961463346	10.6344825118139	5.3053803820674	10.9505279570411
2850	ID=fig|208479.6.peg.3408;Name=putative sodium:solute symport protein	3.57082609230357	11.30762039386	40.0800265595092	47.366244221695	27.0242193213787	51.7671359471393	20.2285153327631	30.3717728297807	48.0789153043228	6.08719281139847	5.51609278646746	14.571304990235	6.25557794812579	17.684601273558	43.8021118281643
2851	ID=fig|208479.6.peg.3409;Name=Alkaline ceramidase domain protein	14.2833043692143	4.24035764769749	5.86536974041598	12.6309984591187	8.44506853793084	14.7906102706112	10.8367046425516	6.74928285106238	12.6523461327165	7.30463137367817	0	6.72521768780075	1.25111558962516	7.07384050942319	16.4257919355616
2852	ID=fig|208479.6.peg.3411;Name=hypothetical protein	44.6353261537946	43.1103027515912	25.4166022084693	45.7873694143052	44.7588632510334	66.5577462177505	54.9059701889283	72.5547906489206	56.9355575972244	24.9574905267337	24.8224175391036	38.1095668975376	23.771196202878	53.9380338843519	31.4827678764931
2853	ID=fig|208479.6.peg.3412;Name=hypothetical protein	24.995782646125	12.7210729430925	8.79805461062397	22.1042473034577	14.3566165144824	17.2557119823798	28.8978790468044	30.3717728297807	24.0394576521614	4.86975424911878	9.19348797744577	14.571304990235	4.37890456368806	19.4530614009138	17.7946079301918
2854	ID=fig|208479.6.peg.3413;Name=ErfK/YbiS/YcfS/YnhG family protein	119.62267409217	113.0762039386	100.688847210474	146.835357087255	157.922781659307	208.301094644441	163.273016614445	173.794033414856	184.724253537661	84.0032607972989	84.5800893925011	139.548267021866	77.5691665567598	146.782190570531	169.733183334137
2855	ID=fig|208479.6.peg.3414;Name=NAD-dependent protein deacetylase of SIR2 family	41.064500061491	60.0717333423812	69.4068752615891	75.7859907547121	155.389261097927	149.138653561997	125.705773853599	155.233505574435	179.663315084575	67.567840206523	42.2900446962506	88.5486995560432	43.163487842068	66.3172547758424	112.242911559671
2856	ID=fig|208479.6.peg.3415;Name=hypothetical protein	60.7040435691606	13.4277992177087	21.5063557148586	28.419746533017	41.3808358358611	34.5114239647595	40.4570306655261	11.8112449893592	7.59140767962992	23.1313326833142	20.2256735503807	7.84608730243421	31.9034475354416	17.684601273558	35.5892158603835
2857	ID=fig|208479.6.peg.3416;Name=Deoxyribose-phosphate aldolase (EC 4.1.2.4);Ontology_term=KEGG_ENZYME:4.1.2.4	39.2790870153392	50.1775654977537	31.2819719488852	71.0493663325425	266.864165798614	117.092331309006	195.06068356593	92.8026392021078	40.4875076246929	43.2190689609291	31.2578591233156	55.4830459243562	80.6969555308227	40.6745829291834	147.832127420055
2858	ID=fig|208479.6.peg.3417;Name=Phosphopentomutase (EC 5.4.2.7);Ontology_term=KEGG_ENZYME:5.4.2.7	28.5666087384285	59.3650070677649	60.6088206509651	126.309984591187	415.497372066197	242.812518609201	325.823586252719	195.729202680809	70.8531383432126	72.4375944556418	77.2252990105445	79.0213078316588	166.398373420146	57.4749541390635	224.485823119342
2859	ID=fig|208479.6.peg.3418;Name=Na+ dependent nucleoside transporter NupC	32.1374348307321	45.2304815754399	54.7434509105492	131.046609013356	345.403303201371	179.952424959103	269.472722111451	172.106712702091	58.200792210496	66.9591209253832	34.0159055165494	61.0873939975235	114.477076450702	43.3272731202171	156.045023387835
2860	ID=fig|208479.6.peg.3419;Name=Uridine phosphorylase (EC 2.4.2.3);Ontology_term=KEGG_ENZYME:2.4.2.3	3.57082609230357	0	11.730739480832	20.5253724960678	109.785890993101	17.2557119823798	69.3549097123305	26.9971314042495	7.59140767962992	4.86975424911878	0	6.16478288048402	25.0223117925032	1.7684601273558	43.8021118281643
2861	ID=fig|208479.6.peg.3420;Name=Predicted regulator for deoxynucleoside utilization%2C GntR family	14.2833043692143	17.6681568654062	28.3492870786772	12.6309984591187	25.3352056137925	4.93020342353707	21.6734092851033	16.873207127656	18.9785191990748	15.826701309636	12.8708831684241	13.4504353756015	20.0178494340025	18.5688313372359	20.532239919452
2862	ID=fig|208479.6.peg.3421;Name=Two-component transcriptional response regulator%2C LuxR family	7.14165218460714	11.30762039386	14.66342435104	6.31549922955934	21.9571781986202	9.86040684707415	7.2244697617011	16.873207127656	11.3871115194449	6.08719281139847	7.35479038195662	13.4504353756015	15.0133870755019	13.2634509551685	6.84407997315068
2863	ID=fig|208479.6.peg.3422;Name=hypothetical protein	7.14165218460714	2.826905098465	9.77561623402664	3.15774961477967	10.134082245517	7.39530513530561	7.2244697617011	13.4985657021248	2.53046922654331	9.73950849823755	11.0321855729349	13.4504353756015	15.0133870755019	7.07384050942319	8.21289596778082
2864	ID=fig|208479.6.peg.3424;Name=hypothetical protein	7.14165218460714	1.4134525492325	0	3.15774961477967	35.4692878593095	9.86040684707415	2.88978790468044	3.37464142553119	25.3046922654331	2.43487712455939	1.83869759548915	1.12086961463346	3.75334676887548	3.5369202547116	2.73763198926027
2865	ID=fig|208479.6.peg.3426;Name=FIG00031715: Predicted metal-dependent phosphoesterases (PHP family)	3.57082609230357	15.5479780415575	9.77561623402664	9.47324884433901	8.44506853793084	0	9.39181069021142	18.5605278404216	13.9175807459882	15.2179820284962	16.5482783594024	35.3073928609539	5.00446235850064	10.6107607641348	8.21289596778082
2866	ID=fig|208479.6.peg.3427;Name=Uncharacterized MFS-type transporter	89.2706523075892	36.7497662800449	54.7434509105492	50.5239938364747	67.5605483034467	46.8369325236022	23.8407502136136	35.4337349680775	24.0394576521614	50.5237003346073	29.4191615278265	59.96652438289	22.5200806132529	84.8860861130783	35.5892158603835
2867	ID=fig|208479.6.peg.3428;Name=DNA-binding response regulator%2C AraC family	21.4249565538214	18.3748831400225	14.66342435104	15.7887480738983	23.6461919062063	19.7208136941483	29.6203260229745	20.2478485531872	10.1218769061732	11.5656663416571	14.7095807639132	13.4504353756015	21.2689650236277	11.4949908278127	32.8515838711233
2868	ID=fig|208479.6.peg.3429;Name=3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100);Ontology_term=KEGG_ENZYME:1.1.1.100	0	1.4134525492325	2.93268487020799	0	1.68901370758617	2.46510171176854	2.16734092851033	16.873207127656	7.59140767962992	4.26103496797893	5.51609278646746	1.12086961463346	6.25557794812579	2.6526901910337	0
2869	ID=fig|208479.6.peg.3430;Name=Transcriptional regulator%2C IclR family	0	0	0	3.15774961477967	0	0	0	0	2.53046922654331	1.21743856227969	0	0	2.50223117925032	1.7684601273558	0
2870	ID=fig|208479.6.peg.3431;Name=predicted 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17);Ontology_term=KEGG_ENZYME:5.3.1.17	0	1.4134525492325	0	0	3.37802741517233	2.46510171176854	0	0	1.26523461327165	0	0	0	1.25111558962516	1.7684601273558	0
2871	ID=fig|208479.6.peg.3432;Name=Sodium-dependent anion transporter family	0	5.65381019692999	5.86536974041598	0	1.68901370758617	0	0	0	3.79570383981496	3.65231568683908	1.83869759548915	1.12086961463346	1.25111558962516	1.7684601273558	2.73763198926027
2872	ID=fig|208479.6.peg.3433;Name=Xanthine dehydrogenase%2C molybdenum binding subunit (EC 1.17.1.4);Ontology_term=KEGG_ENZYME:1.17.1.4	7.14165218460714	6.36053647154624	7.82049298722131	9.47324884433901	0	4.93020342353707	4.33468185702066	0	2.53046922654331	8.52206993595786	11.0321855729349	6.72521768780075	3.75334676887548	1.7684601273558	5.47526397852054
2873	ID=fig|208479.6.peg.3434;Name=Xanthine dehydrogenase%2C FAD binding subunit (EC 1.17.1.4);Ontology_term=KEGG_ENZYME:1.17.1.4	3.57082609230357	1.4134525492325	3.91024649361065	0	1.68901370758617	7.39530513530561	0	0	5.06093845308661	7.30463137367817	5.51609278646746	2.24173922926692	2.50223117925032	10.6107607641348	5.47526397852054
2874	ID=fig|208479.6.peg.3435;Name=Alcohol dehydrogenase superfamily%2C zinc-containing	10.7124782769107	9.89416784462748	3.91024649361065	0	1.68901370758617	2.46510171176854	2.88978790468044	3.37464142553119	2.53046922654331	10.9569470605172	0	7.84608730243421	5.00446235850064	3.5369202547116	0
2875	ID=fig|208479.6.peg.3436;Name=Thiamine pyrophosphate-requiring enzymes	3.57082609230357	0	3.91024649361065	0	1.68901370758617	0	2.88978790468044	0	2.53046922654331	1.21743856227969	5.51609278646746	4.48347845853383	1.25111558962516	0	0
2876	ID=fig|208479.6.peg.3437;Name=Transcriptional regulator%2C IclR family	28.5666087384285	17.6681568654062	23.4614789616639	12.6309984591187	18.5791507834478	12.3255085588427	7.9469167378712	20.2478485531872	17.7132845858031	7.91335065481801	14.7095807639132	15.6921746048684	28.7756585613787	22.9899816556254	35.5892158603835
2877	ID=fig|208479.6.peg.3438;Name=Pyruvate%2Cphosphate dikinase (EC 2.7.9.1);Ontology_term=KEGG_ENZYME:2.7.9.1	985.548001475785	1530.76911081879	1244.43594659159	909.431889056545	1296.31802057238	867.715802542525	1094.50716889772	823.412507829611	1017.24862907041	2134.1697996763	2540.16072816827	1741.83138114039	1541.99996421301	1037.20186469418	988.285148122958
2878	ID=fig|208479.6.peg.3439;Name=hypothetical protein	787.367153352937	118.73001413553	179.87133870609	945.746009626511	293.0438782662	325.393425953447	359.778594132715	337.464142553119	439.036410805264	206.355836306408	251.901570582014	183.822616799887	267.113178384971	278.532470058538	372.317950539397
2879	ID=fig|208479.6.peg.3440;Name=Two-component transcriptional response regulator%2C LuxR family	21.4249565538214	16.96143059079	25.4166022084693	29.9986213404069	35.4692878593095	29.5812205412224	69.3549097123305	40.4956971063743	32.896099945063	20.087736277615	27.5804639323373	29.7030447877867	18.7667338443774	30.9480522287265	39.6956638442739
2880	ID=fig|208479.6.peg.3441;Name=Two-component system sensor histidine kinase	60.7040435691606	76.3264376585549	82.1151763658237	107.363486902509	160.456302220686	140.510797570807	169.775039399976	123.174412031889	126.523461327165	59.0457702705652	69.8705086285879	84.6256559048261	58.8024327123825	99.9179971956026	99.9235676079999
2881	ID=fig|208479.6.peg.3442;Name=CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8);Ontology_term=KEGG_ENZYME:2.7.8.8	7.14165218460714	2.826905098465	7.82049298722131	6.31549922955934	8.44506853793084	0	2.88978790468044	10.1239242765936	0	10.9569470605172	3.67739519097831	1.12086961463346	7.50669353775095	1.7684601273558	9.58171196241095
2882	ID=fig|208479.6.peg.3443;Name=Phosphatidylserine decarboxylase (EC 4.1.1.65);Ontology_term=KEGG_ENZYME:4.1.1.65	7.14165218460714	16.96143059079	5.86536974041598	18.946497688678	15.2011233682755	7.39530513530561	14.4489395234022	16.873207127656	15.1828153592598	13.3918241850766	12.8708831684241	4.48347845853383	13.7622714858767	7.07384050942319	17.7946079301918
2883	ID=fig|208479.6.peg.3444;Name=Glycyl-tRNA synthetase (EC 6.1.1.14);Ontology_term=KEGG_ENZYME:6.1.1.14	203.537087261303	287.637593768813	258.076268578303	145.256482279865	213.66023400965	192.277933517946	179.166850090187	87.740677063811	141.706276686425	352.448463779971	360.384728715874	289.744795382749	319.660033149228	206.909834900628	183.421343280438
2884	ID=fig|208479.6.peg.3445;Name=FIG00523678: hypothetical protein	7.14165218460714	28.26905098465	11.730739480832	12.6309984591187	24.4906987599994	12.3255085588427	10.8367046425516	13.4985657021248	2.53046922654331	26.1749290890134	35.8546031120385	20.736087870719	10.6344825118139	15.9161411462022	5.47526397852054
2885	ID=fig|208479.6.peg.3446;Name=DNA recombination and repair protein RecO	251.743239507402	81.2735215808686	83.0927379892264	47.366244221695	48.9813975199988	66.5577462177505	62.8528869267995	47.2449799574367	48.0789153043228	39.5667532740901	66.1931134376096	56.6039155389897	84.4503022996982	176.84601273558	136.881599463014
2886	ID=fig|208479.6.peg.3447;Name=GTP-binding protein Era	28.5666087384285	53.0044705962187	34.2146568190932	55.2606182586442	41.3808358358611	56.6973393706764	43.3468185702066	26.9971314042495	43.0179768512362	50.5237003346073	56.0802766624192	52.6808718877726	45.0401612265057	35.369202547116	52.0150077959452
2887	ID=fig|208479.6.peg.3448;Name=Predicted insulinase-like Zn-dependent peptidase DVU0941	117.837261046018	197.176630617933	195.512324680533	170.518479198102	184.947000980685	157.766509553186	137.264925472321	111.363167042529	140.441042073154	174.093714405996	136.063622066197	155.800876434051	182.662876085273	152.087570952599	224.485823119342
2888	ID=fig|208479.6.peg.3449;Name=Integral membrane protein	24.995782646125	46.6439341246724	43.0127114297172	20.5253724960678	43.9143563972403	20.9533645500326	18.7836213804228	21.9351692659527	24.0394576521614	29.2185254947127	17.467627157147	28.5821751731532	25.6478695873158	22.9899816556254	32.8515838711233
2889	ID=fig|208479.6.peg.3450;Name=peptidase%2C U32 family large subunit [C1]	67.8456957537678	53.0044705962187	49.8556427935358	59.9972426808137	64.1825208882744	35.7439748206438	65.0202278553099	69.1801492233894	72.1183729564842	58.4370509894253	59.7576718533975	52.1204370804558	58.8024327123825	53.053803820674	54.7526397852054
2890	ID=fig|208479.6.peg.3451;Name=FIG011945: O-methyltransferase family protein	37.4936739691875	45.2304815754399	43.9902730531199	33.1563709551865	72.6275894262052	39.4416273882966	31.7876669514848	16.873207127656	32.896099945063	42.0016303986494	28.4998127300819	50.9995674658224	40.6612566628177	35.369202547116	46.5397438174246
